Date,AAPL,AMZN,GOOGL,META,MSFT
2021-09-08,151.70159912109375,176.27499389648438,142.6134490966797,375.2566833496094,289.9476318359375
2021-09-09,150.68446350097656,174.20799255371094,142.46458435058594,375.6840515136719,287.0887756347656
2021-09-10,145.69651794433594,173.45750427246094,139.81954956054688,376.3697814941406,285.6014404296875
2021-09-13,146.26377868652344,172.85850524902344,141.26512145996094,374.2031555175781,286.837646484375
2021-09-14,144.86521911621094,172.5,141.47552490234375,374.2230224609375,289.5420227050781
2021-09-15,145.75518798828125,173.7895050048828,143.34640502929688,371.6290283203125,294.40008544921875
2021-09-16,145.52049255371094,174.41200256347656,142.53306579589844,370.7742614746094,294.7864074707031
2021-09-17,142.8505096435547,173.12600708007812,139.74412536621094,362.4853515625,289.61920166015625
2021-09-20,139.79904174804688,167.7864990234375,137.67922973632812,353.5206298828125,284.2396240234375
2021-09-21,140.2782440185547,167.18150329589844,137.9904022216797,355.2897644042969,284.7225341796875
2021-09-22,142.64512634277344,169.00250244140625,139.23150634765625,341.107177734375,288.37335205078125
2021-09-23,143.6035614013672,170.8000030517578,140.1570281982422,343.84033203125,289.31982421875
2021-09-24,143.69158935546875,171.2760009765625,141.14849853515625,350.79742431640625,289.1170654296875
2021-09-27,142.1756134033203,170.2899932861328,140.0141143798828,351.41363525390625,284.114013671875
2021-09-28,138.7917022705078,165.79800415039062,134.81141662597656,338.5628356933594,273.828125
2021-09-29,139.69146728515625,165.05599975585938,133.34596252441406,337.5292053222656,274.29180908203125
2021-09-30,138.39068603515625,164.2519989013672,132.67356872558594,337.31060791015625,272.28289794921875
2021-10-01,139.51541137695312,164.16299438476562,135.51905822753906,340.9084167480469,279.2173767089844
2021-10-04,136.08251953125,159.48899841308594,132.65716552734375,324.2312316894531,273.43218994140625
2021-10-05,138.0092315673828,161.0500030517578,135.00294494628906,330.91998291015625,278.8890075683594
2021-10-06,138.8797149658203,163.10049438476562,136.5334014892578,331.5957946777344,283.09027099609375
2021-10-07,140.14134216308594,165.1215057373047,138.18093872070312,327.2029113769531,284.7707824707031
2021-10-08,139.75990295410156,164.43099975585938,138.73724365234375,328.02777099609375,284.7707824707031
2021-10-11,139.6719207763672,162.31500244140625,137.87228393554688,323.4560546875,284.1720275878906
2021-10-12,138.40048217773438,162.3665008544922,135.42578125,321.7862854003906,282.86822509765625
2021-10-13,137.81365966796875,164.21400451660156,136.55026245117188,322.5515441894531,286.180908203125
2021-10-14,140.6010284423828,164.9929962158203,140.09251403808594,326.5171203613281,292.4007568359375
2021-10-15,141.65725708007812,170.4510040283203,140.30784606933594,322.7702331542969,293.8109130859375
2021-10-18,143.32972717285156,172.33700561523438,141.70730590820312,333.2853698730469,296.78558349609375
2021-10-19,145.49118041992188,172.20750427246094,142.16287231445312,337.90692138671875,297.69342041015625
2021-10-20,145.9801788330078,170.7530059814453,140.7058563232422,338.69207763671875,296.9014587402344
2021-10-21,146.19534301757812,171.75050354003906,140.82199096679688,339.7853088378906,300.1369934082031
2021-10-22,145.4226837158203,166.77749633789062,136.53488159179688,322.6211242675781,298.5916442871094
2021-10-25,145.373779296875,166.01849365234375,136.41629028320312,326.6761169433594,297.5968017578125
2021-10-26,146.0388641357422,168.80349731445312,138.26382446289062,313.8750305175781,299.5091552734375
2021-10-27,145.57920837402344,169.62449645996094,145.12100219726562,310.3070373535156,312.12274169921875
2021-10-28,149.21743774414062,172.32850646972656,144.7552490234375,314.978271484375,313.2623291015625
2021-10-29,146.50831604003906,168.6215057373047,146.93580627441406,321.5875244140625,320.28387451171875
2021-11-01,145.686767578125,165.90550231933594,142.42091369628906,327.9582824707031,318.11083984375
2021-11-02,146.72341918945312,165.6374969482422,144.3418731689453,326.0698547363281,321.7422790527344
2021-11-03,148.16114807128906,169.1999969482422,145.49867248535156,329.5882263183594,322.5825500488281
2021-11-04,147.64279174804688,173.85000610351562,147.1556396484375,333.79229736328125,324.9391174316406
2021-11-05,148.1717071533203,175.94949340820312,147.73574829101562,339.0399169921875,324.5721130371094
2021-11-08,147.34896850585938,174.44900512695312,147.9134063720703,336.5453186035156,325.4703063964844
2021-11-09,147.71136474609375,178.81149291992188,147.80174255371094,333.315185546875,324.46588134765625
2021-11-10,144.88072204589844,174.1024932861328,144.79945373535156,325.6325378417969,319.49188232421875
2021-11-11,144.83177185058594,173.625,144.6733856201172,325.7319030761719,321.0661926269531
2021-11-12,146.90823364257812,176.25750732421875,147.5630340576172,338.8013916015625,325.2096252441406
2021-11-15,146.9180145263672,177.28399658203125,147.33876037597656,345.4305114746094,324.58172607421875
2021-11-16,147.8974609375,177.03500366210938,146.76705932617188,340.85870361328125,327.9042053222656
2021-11-17,150.3363037109375,177.4499969482422,146.93679809570312,338.6820983886719,328.1266784667969
2021-11-18,154.62632751464844,184.80299377441406,148.71485900878906,336.6148681640625,330.20697021484375
2021-11-19,157.25123596191406,183.82850646972656,147.8096923828125,343.18438720703125,331.9873046875
2021-11-22,157.71160888671875,178.6284942626953,145.20486450195312,338.92071533203125,328.8136901855469
2021-11-23,158.0935516357422,179.0019989013672,144.6887664794922,335.1837158203125,326.7333984375
2021-11-24,158.6127166748047,179.02049255371094,145.0242462158203,338.9703674316406,326.95599365234375
2021-11-26,153.5880889892578,175.22799682617188,141.11676025390625,331.0789794921875,318.9927062988281
2021-11-29,156.94761657714844,178.07850646972656,144.43914794921875,335.9588928222656,325.7174377441406
2021-11-30,161.9036865234375,175.35350036621094,140.8334197998047,322.4720153808594,319.87322998046875
2021-12-01,161.38455200195312,172.18600463867188,139.99374389648438,308.6969909667969,319.3797607421875
2021-12-02,160.39529418945312,171.8679962158203,141.8938751220703,308.48828125,318.8089294433594
2021-12-03,158.5147247314453,169.489501953125,140.93661499023438,304.9599609375,312.5389709472656
2021-12-06,161.9232635498047,171.36849975585938,142.08145141601562,315.92242431640625,315.61590576171875
2021-12-07,167.66282653808594,176.1645050048828,146.16513061523438,320.83221435546875,324.0628356933594
2021-12-08,171.48272705078125,176.1580047607422,147.0752410888672,328.5346374511719,324.1112365722656
2021-12-09,170.973388671875,174.17100524902344,146.53135681152344,327.7992248535156,322.3018493652344
2021-12-10,175.76290893554688,172.21200561523438,146.89163208007812,327.72967529296875,331.43585205078125
2021-12-13,172.12916564941406,169.5675048828125,144.7329559326172,332.4405822753906,328.3976135253906
2021-12-14,170.74813842773438,169.0915069580078,142.8278350830078,331.6951904296875,317.6961975097656
2021-12-15,175.61602783203125,173.31500244140625,145.34283447265625,339.56671142578125,323.8016052246094
2021-12-16,168.72064208984375,168.87100219726562,143.36178588867188,332.8481140136719,314.3676452636719
2021-12-17,167.62367248535156,170.0175018310547,140.66221618652344,331.744873046875,313.30328369140625
2021-12-20,166.26222229003906,167.07899475097656,140.54507446289062,323.4560546875,309.5393981933594
2021-12-21,169.43565368652344,170.41700744628906,142.3966064453125,332.1523742675781,316.6801452636719
2021-12-22,172.03118896484375,171.03700256347656,145.31704711914062,328.4253845214844,322.3987121582031
2021-12-23,172.6580352783203,171.06849670410156,145.81475830078125,333.18597412109375,323.8403015136719
2021-12-27,176.62484741210938,169.66949462890625,146.79733276367188,344.0589599609375,331.34881591796875
2021-12-28,175.60623168945312,170.66099548339844,145.58697509765625,344.0987548828125,330.18768310546875
2021-12-29,175.69435119628906,169.2010040283203,145.55523681640625,340.8388366699219,330.86492919921875
2021-12-30,174.5386199951172,168.64450073242188,145.10415649414062,342.2501220703125,328.3201904296875
