Date,AMD,INTC,NVDA,QCOM,TSM
2020-03-27,46.58000183105469,46.422637939453125,6.293915271759033,58.762001037597656,42.531890869140625
2020-03-30,47.86000061035156,49.188323974609375,6.614175796508789,60.91516876220703,43.356956481933594
2020-03-31,45.47999954223633,47.973907470703125,6.564619064331055,59.69740676879883,43.32976150512695
2020-04-01,43.65999984741211,45.98829650878906,6.0533447265625,58.15312576293945,42.169227600097656
2020-04-02,44.4900016784668,48.17779541015625,6.362151145935059,60.023902893066406,43.63803482055664
2020-04-03,42.59000015258789,47.98277282714844,6.0742621421813965,57.5618896484375,42.66788864135742
2020-04-06,47.52000045776367,51.79444885253906,6.6841559410095215,62.60946273803711,45.306312561035156
2020-04-07,47.560001373291016,51.767852783203125,6.450807094573975,64.18021392822266,45.07963943481445
2020-04-08,48.790000915527344,52.281978607177734,6.648044586181641,64.70970916748047,45.578311920166016
2020-04-09,48.380001068115234,50.65094757080078,6.548430919647217,63.16542053222656,43.819374084472656
2020-04-13,50.939998626708984,52.033782958984375,6.720266819000244,64.68321990966797,44.200172424316406
2020-04-14,54.93000030517578,53.77119445800781,7.071408748626709,68.43360137939453,45.90471267700195
2020-04-15,54.9900016784668,52.18448257446289,6.993958473205566,67.05697631835938,45.02524185180664
2020-04-16,56.95000076293945,53.886444091796875,7.339122295379639,67.81590270996094,47.509517669677734
2020-04-17,56.599998474121094,53.50526809692383,7.279852867126465,67.2158203125,48.679115295410156
2020-04-20,56.970001220703125,52.45927429199219,7.148609638214111,65.5744857788086,47.68178176879883
2020-04-21,52.91999816894531,49.95952606201172,6.711798667907715,63.39484405517578,46.575645446777344
2020-04-22,55.91999816894531,53.2747917175293,7.12619686126709,65.9009780883789,48.0081787109375
2020-04-23,55.900001525878906,52.33517074584961,7.072902679443359,65.13326263427734,47.72711944580078
2020-04-24,56.18000030517578,52.53019332885742,7.211865425109863,67.10111236572266,47.808712005615234
2020-04-27,56.4900016784668,52.716339111328125,7.398393154144287,67.04817199707031,48.51591110229492
2020-04-28,55.5099983215332,52.078102111816406,7.255945205688477,66.43926239013672,47.835914611816406
2020-04-29,53.65999984741211,54.781734466552734,7.4327616691589355,69.68668365478516,49.39537811279297
2020-04-30,52.38999938964844,53.16842269897461,7.27885627746582,69.42193603515625,48.171382904052734
2020-05-01,49.880001068115234,50.9434700012207,7.042271614074707,66.74812316894531,46.33084487915039
2020-05-04,52.560001373291016,51.40441131591797,7.254201412200928,66.7834243774414,47.2828483581543
2020-05-05,52.189998626708984,52.078102111816406,7.315215587615967,68.50418853759766,46.883907318115234
2020-05-06,52.15999984741211,52.75560760498047,7.416075229644775,69.59844970703125,47.264713287353516
2020-05-07,51.95000076293945,52.746681213378906,7.5923943519592285,69.5631332397461,47.446048736572266
2020-05-08,53.189998626708984,53.192405700683594,7.782410144805908,71.08976745605469,47.971923828125
2020-05-11,55.7400016784668,53.60247039794922,8.034433364868164,71.01917266845703,47.509517669677734
2020-05-12,53.7599983215332,52.051368713378906,7.772447109222412,69.20133209228516,46.33084487915039
2020-05-13,52.18000030517578,51.4719352722168,7.750034332275391,68.83068084716797,46.16764450073242
2020-05-14,54.5099983215332,52.66645431518555,7.999569416046143,70.48088073730469,47.237518310546875
2020-05-15,54.20000076293945,51.953304290771484,8.458047866821289,66.86286163330078,45.15217590332031
2020-05-18,54.59000015258789,53.41526412963867,8.716547012329102,70.54264068603516,47.02897644042969
2020-05-19,55.470001220703125,53.74509811401367,8.771583557128906,68.91014099121094,46.06790542602539
2020-05-20,56.38999938964844,56.25005340576172,8.935449600219727,71.15152740478516,47.001773834228516
2020-05-21,54.650001525878906,55.251644134521484,8.741451263427734,68.83068084716797,46.01350021362305
2020-05-22,55.16999816894531,55.50123977661133,8.991483688354492,69.44839477539062,45.15217590332031
2020-05-26,53.189998626708984,55.57256317138672,8.684172630310059,68.84835052490234,46.07697677612305
2020-05-27,52.7400016784668,56.660133361816406,8.492413520812988,69.96903991699219,46.911109924316406
2020-05-28,51.7400016784668,55.002037048339844,8.454313278198242,68.92777252197266,45.58736801147461
2020-05-29,53.79999923706055,56.098514556884766,8.841314315795898,71.37215423583984,45.6326904296875
2020-06-01,53.630001068115234,55.144676208496094,8.772332191467285,70.35733795166016,46.26736831665039
2020-06-02,53.540000915527344,55.37644958496094,8.791260719299316,74.68132781982422,47.15591049194336
2020-06-03,52.72999954223633,55.207069396972656,8.735722541809082,74.79690551757812,48.10791015625
2020-06-04,52.630001068115234,56.13417434692383,8.736719131469727,76.51323699951172,49.214046478271484
2020-06-05,53.099998474121094,57.355445861816406,8.889699935913086,78.74529266357422,50.048187255859375
2020-06-08,52.970001220703125,56.75817108154297,8.775090217590332,81.25306701660156,50.3836555480957
2020-06-09,56.38999938964844,56.196571350097656,9.015270233154297,79.81245422363281,51.32659912109375
2020-06-10,57.439998626708984,56.936466217041016,9.334930419921875,80.93292236328125,52.17885971069336
2020-06-11,52.83000183105469,53.21915054321289,8.766371726989746,74.71688079833984,49.90312194824219
2020-06-12,53.5,52.889320373535156,8.902155876159668,75.80180358886719,50.77352523803711
2020-06-15,54.68000030517578,53.57572937011719,9.142587661743164,76.824462890625,50.791656494140625
2020-06-16,54.459999084472656,53.843162536621094,9.03769588470459,79.60787963867188,50.592193603515625
2020-06-17,54.54999923706055,53.923397064208984,9.20462417602539,79.98140716552734,51.317527770996094
2020-06-18,54.040000915527344,53.55790328979492,9.186685562133789,79.96360778808594,51.290130615234375
2020-06-19,54.22999954223633,53.1478385925293,9.229789733886719,78.97650909423828,50.522823333740234
2020-06-22,54.7599983215332,53.566810607910156,9.49438762664795,79.2610855102539,51.153106689453125
2020-06-23,53.9900016784668,53.41526412963867,9.417899131774902,79.45673370361328,51.847328186035156
2020-06-24,52.38999938964844,52.675376892089844,9.204126358032227,79.26995086669922,51.68291473388672
2020-06-25,51.93000030517578,52.158329010009766,9.457761764526367,79.10992431640625,52.10308837890625
2020-06-26,50.099998474121094,51.25797653198242,9.123899459838867,78.27397918701172,51.454551696777344
2020-06-29,50.279998779296875,51.94438934326172,9.168746948242188,79.15438842773438,51.50934600830078
